fiscal_year,mak,kode_satker,order_date,rup_desc,shipment_status,order_id,shipping_fee,funding_source,status,products,total_qty,nama_satker,rekan_id,count_product,flag_minikom,rup_name,kode_klpd,rup_code,is_swasta,kode_penyedia,total,last_update_ref
2026,DN.6587.AEG.001.051.0D.524119,451270,,"Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ",DRAFT,01KV9PCJR2SXXJZAJJX04AR8W8,,APBN,CANCELLED_ON_NEGOTIATION,"[{""origin_price"":1200000,""product_id"":""2989c988-5c13-4634-8ae0-48282ee99324"",""product_name"":""Fullboard residential Twin-Brits Hotel Karawang"",""qty"":69,""final_price"":1200000}]",69,DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA,0,1,Tidak,"Fullboard Moderator, Panitia Penyelenggara dan Peserta",K34,66135360,false,01K973CVV2QZSRZA5KEBYB3S42,82800000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.052.0A.521211,451094,,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01KN172G2MA38T0GJ5CM9E49WG,,APBN,CANCELLED_ON_NEGOTIATION,"[{""final_price"":20000,""origin_price"":20000,""product_id"":""116f359b-901a-45f8-a60d-2712a0806444"",""product_name"":""Paket Makan Rantangan"",""qty"":826}]",826,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN,5079026,1,Tidak,Konsumsi Peserta Pelatihan 340 JP Reguler PBK RM,K34,66121154,false,01JDRRYY3RKB31B6D8MQTVFZK7,16520000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,WA.6624.EBA.994.002.BC.522119,452677,2025-12-31T00:00:00Z,"Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ",DRAFT,01KDCZ52SKC86GGV5AWZE1B4P5,0,APBN,ON_PROCESS,"[{""final_price"":180180000,""origin_price"":219819820,""product_id"":""0442ccfd-3d11-44e1-bbf7-3d8ecf8a2a13"",""product_name"":""Fiber Optik Internasional 1200 Mbps"",""qty"":12}]",12,BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN,0,1,Tidak,Langganan Bandwidth Jaringan Komunikasi Data Kantor Latvotas ISP 1,K34,62244022,false,01HRBCHH4XBE44N76SZS6MFVZQ,2399997600,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.053.0A.521211,050302,2026-03-30T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KMW5VCWN6EW9QJJAX8RJB63M,0,APBN,COMPLETED,"[{""product_id"":""58fe6d36-662a-48eb-a5f0-47328ecf9bdb"",""product_name"":""Bahan Pelatihan Menjahit Upper Sepatu (1paket)"",""qty"":2,""final_price"":15032000,""origin_price"":18000000}]",2,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO,1483116,1,Tidak,Bahan Pelatihan Tailor Made Training 160 JP A,K34,66473604,false,01JGD7AZK8S8APTXD8DR9RABJX,33371040,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.053.0A.521211,050302,2026-03-30T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KMX6VC4HZFEX26F9S8014J97,0,APBN,COMPLETED,"[{""final_price"":15032000,""origin_price"":18000000,""product_id"":""58fe6d36-662a-48eb-a5f0-47328ecf9bdb"",""product_name"":""Bahan Pelatihan Menjahit Upper Sepatu (1paket)"",""qty"":3}]",3,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO,1483116,1,Tidak,Bahan Pelatihan Tailor Made Training 160 JP A,K34,66473604,false,01JGD7AZK8S8APTXD8DR9RABJX,50056560,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DN.2179.QDC.001.051.0A.524119,451270,2026-04-02T00:00:00Z,"Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial, ",COMPLETED,01KN0VEDQN1C8R4J1WQ4BYJRPD,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""qty"":114,""final_price"":870000,""origin_price"":889000,""product_id"":""7a94c60c-4bd6-4d9f-9e57-47572431327b"",""product_name"":""PrimeBiz Hotel Cikarang / Residential Meeting / 2026""}]",114,DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA,0,1,Tidak,"Paket Fullboard Meeting Moderator, Penyelenggara dan Peserta Dialog Penguatan Pembentukan LKS Bipartit di Perusahaan  ",K34,65990428,false,01K03D586NSY8VH40D1CDB3457,99180000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,"DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211",426531,2026-03-31T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KN1A3ZY9V4T8KMXKYNPHQM6T,0,APBN,COMPLETED,"[{""qty"":4,""final_price"":42000,""origin_price"":45500,""product_id"":""1f6453f7-a107-4a72-8120-5d858e7d58a2"",""product_name"":""STEEL MARKER PUTIH""},{""qty"":4,""final_price"":70000,""origin_price"":72500,""product_id"":""1f8dc073-c303-4242-bbd6-6bfc39330be8"",""product_name"":""OKSIGEN (O2) ISI ULANG 6M3""},{""final_price"":54000,""origin_price"":55000,""product_id"":""260e7d47-35d5-4566-b8c5-fa7ad27439e6"",""product_name"":""OBAT MERAH BETADIN P3K"",""qty"":1},{""final_price"":15500,""origin_price"":15900,""product_id"":""32022696-0655-47eb-93e4-ef8e89211ec5"",""product_name"":""BATU GERINDA POTONG 4\"" NIPPON RESIBON"",""qty"":40},{""final_price"":1000,""origin_price"":1100,""product_id"":""34c7c37c-6c5d-4af1-b3dc-ec9544ede5d3"",""product_name"":""KACA KEDOK/HELM LAS KACA BENING"",""qty"":100},{""product_name"":""ELEKTRODA KOBE STEEL  E. 7016 LB52U dia. 2,6"",""qty"":60,""final_price"":66500,""origin_price"":67000,""product_id"":""48acbbcf-2ace-4c9f-8e31-3a15da1099a8""},{""final_price"":52000,""origin_price"":52500,""product_id"":""4d901ae4-7919-4408-bbf1-c3ae18511e64"",""product_name"":""PLESTER P3K"",""qty"":1},{""qty"":64,""final_price"":106000,""origin_price"":108000,""product_id"":""4e5e8ab2-9f69-43a0-b6b0-f2d3fd5d671a"",""product_name"":""PLATE ST  POTONG + BEVEL""},{""origin_price"":12500,""product_id"":""53ff7726-0f47-488c-bdde-80df0451b512"",""product_name"":""KASA P3K KAIN KASA STERIL UNTUK LUKA PADA KULIT"",""qty"":1,""final_price"":12000},{""origin_price"":56000,""product_id"":""6d573196-8642-4a24-878b-934a38400a57"",""product_name"":""ELEKTRODA KOBE STEEL E.6013 2,6 mm"",""qty"":40,""final_price"":55000},{""product_id"":""70b0995d-412f-42bb-a465-29e7b44ae422"",""product_name"":""EAR PLUG DENGAN TALI"",""qty"":16,""final_price"":16500,""origin_price"":17500},{""qty"":80,""final_price"":71500,""origin_price"":72000,""product_id"":""733d47f2-dbda-4320-ae0d-c3540623ff8d"",""product_name"":""ELEKTRODA KOBELCO E.7018  3,2mm""},{""final_price"":165000,""origin_price"":168000,""product_id"":""734595c0-94a5-449c-b6f3-c617db2f7a84"",""product_name"":""KEDOK LAS DENGAN PENGIKAT KEPALA"",""qty"":4},{""final_price"":10000,""origin_price"":10000,""product_id"":""76775df7-7907-48f9-a153-e8dabdd23bbd"",""product_name"":""RIVANOL P3K "",""qty"":1},{""final_price"":34000,""origin_price"":35000,""product_id"":""772f7421-02c3-4cc0-be75-56b78ff2ea81"",""product_name"":""KACAMATA SAFETY BENING"",""qty"":16},{""final_price"":9500,""origin_price"":10000,""product_id"":""7c2885e4-f9c0-49b9-ae85-e5c853c17795"",""product_name"":""SIKAT BAJA GAGANG KAYU"",""qty"":16},{""product_id"":""9006c12b-c809-4332-ba86-be3ba01f9656"",""product_name"":""APRON LENGKAP DADA DAN LENGAN"",""qty"":4,""final_price"":170000,""origin_price"":174000},{""product_name"":""KERTAS A4 80 GRAM"",""qty"":1,""final_price"":66000,""origin_price"":67000,""product_id"":""9d3c6805-d118-46c3-a3cd-a3ea87bab865""},{""final_price"":36000,""origin_price"":36500,""product_id"":""ab1c430a-e34f-47f5-af47-2812e6cda2c6"",""product_name"":""BIOPLASENTON SALEP KULIT UNTUK LUKA BAKAR P3K"",""qty"":1},{""final_price"":7000,""origin_price"":7000,""product_id"":""b8078b71-dd77-48ab-9771-0610fd72369b"",""product_name"":""SABUN COLEK E 900K"",""qty"":1},{""origin_price"":23000,""product_id"":""bcf1f1ba-74af-4a50-85c3-dca1ab5a4f57"",""product_name"":""KAPUR BAJA WARNA PUTIH"",""qty"":1,""final_price"":22000},{""final_price"":19000,""origin_price"":20000,""product_id"":""c5a70ea1-9478-4cd4-bf6c-4081ea3e6f25"",""product_name"":""BATU GERINDA POLES TEBAL 4\"" NIPPON RESIBON"",""qty"":50},{""final_price"":13000,""origin_price"":13500,""product_id"":""d2435bd0-9118-4809-a795-033c82e54a87"",""product_name"":""KAIN LAP MAJUN"",""qty"":2},{""product_name"":""OBAT TETES MATA P3K"",""qty"":1,""final_price"":40000,""origin_price"":41000,""product_id"":""df690b79-f047-467d-9821-e0bf53a50745""},{""product_id"":""e17f25bf-7afc-4a65-b2de-48850ad1f946"",""product_name"":""PEMANTIK API UNTUK LAS"",""qty"":1,""final_price"":40000,""origin_price"":42000},{""qty"":1,""final_price"":1170000,""origin_price"":1200000,""product_id"":""e719128f-57e0-48c7-847d-cf19047704ca"",""product_name"":""GAS LPG 50 KG ISI ULANG""},{""qty"":16,""final_price"":39000,""origin_price"":40000,""product_id"":""e72e3b7f-52cc-4983-8cc9-bc5614047966"",""product_name"":""SARUNG TANGAN KULIT LAS ""},{""origin_price"":5000,""product_id"":""f79f5180-6302-4d8d-9264-473281aab65d"",""product_name"":""KACA KEDOK/HELM LAS WARNA HITAM/GELAP"",""qty"":24,""final_price"":4800},{""qty"":16,""final_price"":20000,""origin_price"":22000,""product_id"":""fb9bc091-9214-425a-97d3-c94d80aa2bd0"",""product_name"":""MASKER HITAM STANDAR RIDER""},{""final_price"":52500,""origin_price"":54000,""product_id"":""ffc29464-de70-44a1-8ad0-e8f608c1206d"",""product_name"":""PLAT ST POTONG TANFA BEVEL"",""qty"":72},{""qty"":144,""final_price"":46000,""origin_price"":47000,""product_id"":""ffc29464-de70-44a1-8ad0-e8f608c1206d"",""product_name"":""PLAT ST POTONG TANFA BEVEL""}]",783,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG,43475011,31,Tidak,Pengadaan Bahan Pelatihan Vokasi UPTP RM (60 Paket),K34,66342568,false,01JPHT8R3TKWRTQ8663M9DRT2Q,40082322,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.013.058.OA.521211,051102,2026-08-26T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01M0SS04FECCS8SE1B0QF99MP9,0,APBN,ON_PROCESS,"[{""qty"":32,""final_price"":335000,""origin_price"":360000,""product_id"":""71011470-8135-47b8-bdd0-3529e1d055c7"",""product_name"":""SEPATU SAFETY""}]",32,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANYUWANGI,584246,1,Tidak,Pelatihan Vokasi di Provinsi Jawa Timur UPT BLK Situbondo,K34,62259211,false,01JRT53VKWBWFSGP7QFCAAHZD6,11899200,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,"DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211",426531,2026-06-17T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KV5D9Y7AZHEGSDEXPRM787PT,0,APBN,COMPLETED,"[{""product_id"":""09db6a2a-1665-4a3b-b37c-a0b247d8ce1f"",""product_name"":""Adaptor 12VDC 3A 36W"",""qty"":8,""final_price"":64200,""origin_price"":66500},{""qty"":1,""final_price"":133500,""origin_price"":136500,""product_id"":""130d409a-87eb-43dd-b7d9-871f601460ed"",""product_name"":""Led  Biru @1000 Pcs""},{""product_id"":""169551f4-0bfd-4076-9104-3a6311fbac18"",""product_name"":""Humidity & Temperature Sensor  Module DHT11"",""qty"":8,""final_price"":31100,""origin_price"":31500},{""final_price"":133500,""origin_price"":136500,""product_id"":""1af8a768-407a-44cb-b450-f3955c3565c6"",""product_name"":""Led Merah @1000 Pcs"",""qty"":1},{""origin_price"":140000,""product_id"":""209305ca-b080-4cd2-a267-9e3db6402868"",""product_name"":""Pompa Aquarium Taffware, Submersible Pump 12VDC 22W - 12V5M - Black"",""qty"":6,""final_price"":137500},{""final_price"":71600,""origin_price"":72000,""product_id"":""249ec093-5744-4229-8647-f7f445c53eb1"",""product_name"":""Kertas Label Barcode Thermal "",""qty"":6},{""origin_price"":231000,""product_id"":""2a92894b-887b-4f0a-93dd-4d9657d526e8"",""product_name"":""TDS EC PH meter PH TDS EC TEMP Meter Water Quality Tester 4 in 1 Function EZ-9908 "",""qty"":2,""final_price"":229100},{""qty"":16,""final_price"":27500,""origin_price"":28500,""product_id"":""3ebe1877-9a37-4d35-a43d-d1819617c888"",""product_name"":""RFID reader/writer  RFID Reader RC522 13.56 MHz Mifare Module""},{""product_id"":""42386908-fb57-40ce-aea4-8a8c680a875e"",""product_name"":""Modul Buzzer Pasif Transistor: S8550, Voltase: 3.3-5 V PAS-0088"",""qty"":16,""final_price"":5100,""origin_price"":7000},{""origin_price"":38500,""product_id"":""46319182-a07c-42ed-8338-9da6d781ffe0"",""product_name"":""Keypad for Microcontroller 4x4 Matrix Array 16 Key Membrane Switch "",""qty"":16,""final_price"":36100},{""qty"":4,""final_price"":199400,""origin_price"":201000,""product_id"":""4d1367d0-da55-4f35-8c1b-7f2cfe6f90cd"",""product_name"":""Pompa Aquarium  Yamano Type : WP-105, 220-240 v, 50 Hz,60 watt, Kapasitas: 3000 liter/ jam,Tinggi Maksimum: 3 meter Pipa : 1/2 dan 5/8, dimensi 17x10x10 cm""},{""qty"":1,""final_price"":2063700,""origin_price"":2070000,""product_id"":""4f2677a7-e818-4cfb-bd75-988b86dc083d"",""product_name"":""Water Quality Tester WIFI Online Water Quality Monitor 8in1 PH TDS EC CF ORP SALT SG Temp PH-W218 Tester mV PHW218 Meter Detector Fish Tank Salinity Analysis Air Hydroponic PH W218 Hidroponik""},{""product_name"":""Smart Switch SMATRUL Saklar 8 Gang Power Monitor Tuya Smart Wifi Light Touch Switch Wall Electrical App Voice For Alexa Google Home Smart Life"",""qty"":1,""final_price"":544600,""origin_price"":547500,""product_id"":""50460e26-4231-4882-bf53-6b651a7503b7""},{""final_price"":145600,""origin_price"":147000,""product_id"":""518c9e87-4d24-408f-b9c6-9a99b1ec88a6"",""product_name"":""Power supply  12V 30A Adaptor Power Supply Switching PSU Kipas For CCTV Camera LED Trafo Lampu LED Strip - power supply+kabel"",""qty"":6},{""product_id"":""5b094fa6-78f6-45a5-8250-87310b294b94"",""product_name"":""Kabel jumper  40 pcs cable & 2.54 mm pin header Female-Female 40 cm"",""qty"":24,""final_price"":21200,""origin_price"":24500},{""qty"":16,""final_price"":38400,""origin_price"":39000,""product_id"":""5ca479d7-c65e-47b1-b233-2ff8d8411a61"",""product_name"":""Relay Modul 2-Channel Solid State Relay Module + Resistive Fuse Protection - 5V Relay""},{""product_name"":""WAGO Terminal Block  Lever Cage Clamp 2 Wire Connector 2P"",""qty"":16,""final_price"":3400,""origin_price"":4500,""product_id"":""650d54b7-ddaf-4137-8345-77a7bdc7748c""},{""product_id"":""6770c28c-2904-47bd-800d-8b3709872b2d"",""product_name"":""Expansion I/O Base Plate Extension Expansion ESP-32 38Pin Breakout Board for ESP32 Terminal Power & GPIO"",""qty"":8,""final_price"":34300,""origin_price"":34500},{""qty"":16,""final_price"":131800,""origin_price"":133500,""product_id"":""69747f5e-289a-4d5b-bf5b-500d0e4838cc"",""product_name"":""Modul SIM (GSM GPRS) SIM800L V2 5V GSM GPRS MODULE SIM800 V2 5V""},{""product_name"":""Power Module DC Step Down  6-12V TO 3.3V 5V 12V MULTI OUTPUT"",""qty"":16,""final_price"":28000,""origin_price"":31500,""product_id"":""6a937c0f-5bbc-4169-8b5d-cd9f738f9f97""},{""product_name"":""Terminal Block Modular UK-5N (0.2~4mm) Din Rail"",""qty"":48,""final_price"":2600,""origin_price"":3000,""product_id"":""74dd747e-ce69-4618-813c-65a68a2791c8""},{""qty"":1,""final_price"":133500,""origin_price"":136500,""product_id"":""7d5aa503-fdff-46c2-95cb-3cf6675668a9"",""product_name"":""Led Kuning @1000 Pcs""},{""product_name"":""Led Hijau @1000 Pcs"",""qty"":1,""final_price"":133500,""origin_price"":136500,""product_id"":""820a387b-41b6-4483-9215-b067b70a623b""},{""product_id"":""88333283-9ac2-4670-b62c-95713eafe764"",""product_name"":""Barcode Scanner  VSC BS-895 Tanpa Stand 2D Image Barcode Scanner (High Perfomance)"",""qty"":2,""final_price"":326700,""origin_price"":328500},{""final_price"":14300,""origin_price"":15000,""product_id"":""8f64c51c-a31d-4fb8-a2ae-3ab08b9a109c"",""product_name"":""Selang silikon  3 x 5 mm , warna bening"",""qty"":20},{""qty"":8,""final_price"":68700,""origin_price"":69000,""product_id"":""8fce0027-c7fb-4b54-a8aa-8a00e8206a46"",""product_name"":""Kabel Data  UGREEN Kabel Data PowerBank Type C 50cm Fast Charging""},{""origin_price"":91000,""product_id"":""9035e58d-2d97-4d43-94f6-9776509642e9"",""product_name"":""LCD modul  Blue LCD 2004 + i2C IIC Backpack LCD Module for Arduino"",""qty"":16,""final_price"":87700},{""qty"":16,""final_price"":5200,""origin_price"":7000,""product_id"":""940c50a5-8eca-4aa0-86d7-bbc9cebe0b03"",""product_name"":""Buzzer Active modul  Buzer Sound Suara Active Buzzer 3.3 - 5 VDC""},{""final_price"":87600,""origin_price"":91000,""product_id"":""987cde02-6213-4360-91ad-4d030e824e7f"",""product_name"":""ESP32 WEMOS D1 R32 ESP32 WIFI BLUETOOTH, micro USB connection (sudah disolder)"",""qty"":16},{""product_name"":""Analog tds sensor  Gravity Analog TDS Sensor/Meter compatible with Arduino no logo, Analog TDS Sensor/Meter for Arduino, Waterproof TDS Probe, Gravity-3Pin Analog"",""qty"":4,""final_price"":200600,""origin_price"":202500,""product_id"":""9fb784ca-e956-4a74-8647-4169cc02457c""},{""final_price"":183400,""origin_price"":185500,""product_id"":""a07aa212-bc63-43df-9103-b087500e9cde"",""product_name"":""Water Temperature Probe Sensor  RTD PT100 model kabel 3 core sensor suhu PT 100 tahan air class A + kabel 2 meter"",""qty"":4},{""product_name"":""Timah solder 0,8 mm, 50 gr"",""qty"":2,""final_price"":37200,""origin_price"":37500,""product_id"":""b2bb53e3-2c58-46ef-90ae-27dab7902fa2""},{""final_price"":19400,""origin_price"":21000,""product_id"":""b4ab2827-b956-4c82-8b07-f5f60f1df9af"",""product_name"":""Kabel jumper 40 pcs cable & 2.54 mm pin header Male-Female 40 cm"",""qty"":24},{""origin_price"":6000,""product_id"":""b4f95823-f92e-4749-9cc3-a9be1032cf52"",""product_name"":""Nipple Ulir 7 mm @10 pcs"",""qty"":6,""final_price"":5700},{""origin_price"":17500,""product_id"":""ba1d4fa7-cf38-46ad-a4f4-0f37632873f5"",""product_name"":""Push Button Tactile Switch Push Button ukuran 12x12x7.3mm Plus Free Cap 5 Warna *5Pcs "",""qty"":3,""final_price"":17100},{""product_name"":""Kabel jumper  40 pcs cable & 2.54 mm pin header Male-male 40 cm"",""qty"":24,""final_price"":24600,""origin_price"":28000,""product_id"":""baa8ed13-79a4-4582-b6a5-af2302b66673""},{""product_name"":""Modul Ultrasonic Sensor HC-SR04 Ultrasonic Distance Measuring Sensor 3.3V 5V With Bracket"",""qty"":16,""final_price"":18900,""origin_price"":21000,""product_id"":""bd3df7a4-b3dd-4482-b490-7f3fd41af97b""},{""product_id"":""c2945b5b-83ac-4c8e-8cc7-84c49b1986e3"",""product_name"":""Board ESP32 ESP32 Doit Wifi Bluetooth Iot Development CH340 Type-C Plus Base Plate"",""qty"":8,""final_price"":116300,""origin_price"":119000},{""qty"":5,""final_price"":504400,""origin_price"":507500,""product_id"":""c6732d28-8a67-40a0-ac9b-c8f6281edbfa"",""product_name"":""Peristaltic pump adjustable and reversible 12V DC, selang ukuran 3x5mm""},{""product_name"":""Pin Header  Pin Header Long Panjang 10Mm 17Mm Male Strip Single 1X40 2.54Mm"",""qty"":16,""final_price"":2200,""origin_price"":3500,""product_id"":""ced7cfab-6361-4964-b4b3-c868a94d0bb8""},{""product_name"":""Modul LED 5VDC  Modul Lampu Lalu Lintas LED 8mm 5V Traffic Light Arduino"",""qty"":16,""final_price"":17100,""origin_price"":18000,""product_id"":""d2a17d9d-2919-4477-9563-b38b30486f87""},{""product_name"":""Board Microcontroller Arduino Uno R3 Atmega328P CH340 SMD Version Type C"",""qty"":8,""final_price"":71600,""origin_price"":73500,""product_id"":""da53bc83-feed-4567-aa08-e9d8ef66941c""},{""product_id"":""dbdacbba-bb86-42ae-bcbc-d2a7817413a5"",""product_name"":""Module seven segments Module Seven Segment 4-Digit 0.56\"" TM1637 LED 7-Segment Display RGBYW - Kuning"",""qty"":8,""final_price"":41700,""origin_price"":42000},{""product_id"":""ec7deb5c-6226-4915-9f98-a284e8414836"",""product_name"":""Bread board/Project Board  Breadboard 830 Tie Point MB-102"",""qty"":8,""final_price"":18900,""origin_price"":19500},{""final_price"":142100,""origin_price"":143500,""product_id"":""efbe818b-6bac-4d2d-ab07-de7642c4e6d6"",""product_name"":""Board Microcontroller Arduino Uno R3 Atmega328P CH340 SMD Version DIP USB B + Kabel"",""qty"":8},{""product_id"":""f9013238-4b6c-4eb8-a5e2-a2762fde3b01"",""product_name"":""Printer Label Barcode: PRINTER BARCODE THERMAL / LABEL PRINTER XPRINTER XP-4601B"",""qty"":1,""final_price"":1111000,""origin_price"":1116500},{""final_price"":1700,""origin_price"":3500,""product_id"":""ffb139bb-e683-4d3b-8004-1cd72cad5855"",""product_name"":""DIODA IN4007 (PAKET 10 PCS)"",""qty"":1}]",478,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG,337025009,47,Tidak,Pengadaan Bahan Pelatihan Vokasi UPTP PNBP (30 Paket),K34,66342119,false,01JHM302QZ4SJW7CGD8GSWRK1M,29993421,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.011.054.0A.521211,035636,2026-06-19T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KVCCSWESDNFWFM94VSAC2SRR,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""origin_price"":20112613,""product_id"":""5b1273b2-44c2-4817-9970-0c75edf3d2e1"",""product_name"":""BAHAN PELATIHAN SERVICE SEPEDA MOTOR INJEKSI"",""qty"":1,""final_price"":18900000}]",1,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA,0,1,Tidak,Belanja Pengadaan Bahan Pelatihan UPTD BLK Disnaker Sragen,K34,66305314,false,01JY3D0PS32SBA0479ED0JQRBT,20979000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,2.07.03.2.01.0001.5.1.02.01.001.00039.1.3.02.08.03.0009.00509,035636,2026-07-31T00:00:00Z,"Pelaksanaan Pelatihan berdasarkan Unit Kompetensi, ",COMPLETED,01KYRWZ7W43Q0G68A1WB5187ZS,0,APBD,ON_PROCESS,"[{""qty"":48,""final_price"":2252252,""origin_price"":2342342,""product_id"":""020f9682-7d51-44e2-a839-14e332333e9c"",""product_name"":""Mesin Jahit Singers 15 Class ""},{""qty"":16,""final_price"":3648649,""origin_price"":3783784,""product_id"":""fba23cd7-7023-49b2-8142-0a5785c1a241"",""product_name"":""Mesin Obras Hakame 747""}]",64,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA,0,2,Tidak,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat (Barang yang diserahkan Peserta Pelatihan Menjahit),K34,67581302,false,01JY134PH2D1EE7THA9RAQ494B,184799993,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
