status;order_id;rup_code;flag_minikom;product_id;total_qty;nama_satker;rup_name;kode_penyedia;funding_source;rup_desc;shipping_fee;fiscal_year;shipment_status;mak;total;rekan_id;order_date;count_product;kode_satker;kode_klpd;last_update_ref
COMPLETED;01KK1BVN5FG07MTW3515Y8PBQG;65232671;Tidak;aaf637e2-7833-4e31-a495-27a024b375eb;154;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Fullboard Meeting Panitia dan Peserta Fullboard (Peningkatan Kompetensi Teknis Mediator HI);01JV45TZ8JH71VZR9VWFV34PH3;APBN;Peningkatan Kompetensi Mediator Hubungan Industrial, ;0;2026;COMPLETED;DN.6586.UAC.001.051.0A.524119;143220000;0;2026-03-09T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KHB3ENKJR74QBDQF57ZR3QTR;63952286;Tidak;8e7a89c9-c407-4798-a828-32c6ebf77c9e;17;POLITEKNIK KETENAGAKERJAAN;Pembelian PC All in One / Laptop;01HQWGEQP0MYJTW056JF2SXC70;APBN;Pelayanan Politeknik Ketenagakerjaan, ;0;2026;COMPLETED;DL.2238.CAA.001.051.0A.532111;332187480;0;2026-02-19T00:00:00Z;1;352632;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
PAYMENT_OUTSIDE_SYSTEM;01KFHYF417RE8PQ82V74KATPPJ;63628980;Tidak;44e8d0b4-7c2c-48a1-86ca-ff1d998952ce;48;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS BANDUNG;Belanja Bahan Pakaian Kerja Penugasan/ Kerjasama (Hinode);01JHM3C4G9WQHRT5WTDSHCA2NE;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.054.0B.521211;7176000;24980014;2026-01-22T00:00:00Z;1;452542;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KP7JNFJWC75YPTYCNP8NMZER;66123873;Tidak;492c8ec9-6ff6-4996-abaf-e042cfaf964d;80;DITJEN PHI DAN JAMSOS;Paket Meeting Fullboard Peserta, Penyelenggara, dan Moderator;01KJW2ZY5ZBYCDZW364XGD5709;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;0;2026;COMPLETED;DN.6587.BDC.001.051.0B.524119;54000000;0;2026-04-15T00:00:00Z;1;451310;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KN1BRG3TBYNH1TAX3S2GK494;66121154;Tidak;116f359b-901a-45f8-a60d-2712a0806444;348;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 340 JP Reguler PBK RM;01JDRRYY3RKB31B6D8MQTVFZK7;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;BUYER_CONFIRMED;DL.4057.SCO.003.052.0A.521211;6942600;5079026;2026-03-31T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KSH70RJ4SDAC8DMQDWQB2H21;66344371;Tidak;bfbc4d61-5a43-4755-8f93-f69a849779a7;96;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Jasa Konsumsi Peserta Pelatihan (90 Paket);01K9RSESWX1BJXXF2E7MCDGQFT;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211;1900800;0;2026-05-29T00:00:00Z;1;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KNKB2JYEGTEC0XZ8JGJ4Y6YG;66185662;Tidak;a86adcf8-d899-4270-a967-c31c6efa2c51, 58984344-6f9f-487f-b21e-06d1a66e1baa, 8acf4d47-97d7-45bb-95f3-f5e9cc8e254a, d3cd8347-1dd6-474c-9575-60166129ba74, 69be835f-53a5-4c61-8231-63c927630070, 1b31dada-4db0-4a33-bf7c-74a42818ea75, 8a6c4d10-0c4a-4773-9f53-0884590132c8, 5ebcd157-93b5-4559-bf49-fd277934e86b, 37ed8f18-651e-494f-bd4c-ac83443df8ed, eb0c8d5c-e273-49e4-94c3-dddf9bbd3159, 5609c5fd-f8d5-4eac-959c-90c47fd320aa, e4e76222-51a0-4637-98f3-d74425ceeec5, a5245bb5-1ac9-4e08-acc2-7b979d93391c, c34932ff-8ff9-4cdd-a6ba-c2da28315481, 5b486211-b847-43f0-97ad-3d48a2b63feb, a6604d31-831b-4800-8f0c-1143f37aff96, 4ea4bda6-27ad-4cc2-8256-c5418a0801b1, b2970dc0-a18d-4f80-92e8-656c497863dc, 9a67cd03-e273-402c-b6f4-fbe1ccf76bfb, c9e71334-0dcb-4be0-bd3e-6bfdb2ecb243, 047da1ff-3edc-4855-9942-1d16ec6b2874, f7b5bc64-1390-480e-921f-60ee83301d57, 215eb937-1339-42a7-b978-4e8831af4a09, 4a08a393-b104-4109-8e90-120a8168895f, 8844cb3e-4df7-4b97-9fc8-a84ac5475fec, 166c236d-8c61-4ee1-8ee5-53658064e749;101;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01K2KX48KE5DQHRAJ0REG26EE5;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;222000;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;3064155;0;2026-04-08T00:00:00Z;26;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KTTE731VTS0RFAF8Q1W4SB13;67264385;Tidak;2836dc68-51a2-47c8-9235-fd12d218e85c;85;SEKRETARIAT JENDERAL KEMNAKER;Sewa Tempat guna Rapat Koordinasi Teknis Sentralisasi Belanja Pegawai;01K3J47D9228MAKWTS0FR6QJZW;APBN;Peningkatan Pengelolaan dan Pelaporan Keuangan, ;0;2026;COMPLETED;WA.2158.EBC.954.051.01.525114;101745000;0;2026-06-12T00:00:00Z;1;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KTY5MEZR4MG2577Z7WFJVYEZ;65245662;Tidak;985fd54c-c828-4aa0-ba19-2d14e19da96f, 07218a5f-b702-45ca-9df5-61084ff38582, ab493927-7ad8-4a25-b637-475a3667732f, 92bf7051-6633-4c13-864d-e45b70e4006a, 2acd140b-c1db-4bb5-99af-ab1bcf3c2400, 24158822-854d-47f7-b8f0-f26c1b82ade7, 4568978f-9d80-41ec-ac6d-a8b44029a44f, 9caa512b-3143-48d5-80f0-dbcb838a72ba, 26a39868-99b6-4663-9445-0dd8791addd0, 1eb3f200-c362-426f-8f8c-e9b0ef8baa4d, 81d1ad46-652c-4f46-9835-25e0ebb4f1da, 7b047fa0-b940-4d9d-a7c0-1707c11fe788, 49fda3e9-6f95-4773-9109-28d11eae37e1, 3446af09-5fd0-485f-bbd4-b2a793114b3a, eab781d5-7d02-43e9-8d88-d7d7c840fae9, 0de6d5cc-66c3-4540-aeb4-f567c5197116, 41746ef9-4577-4f29-ab89-78a8c9871396, c7669dc7-9a9c-47a0-9e26-1b01809896a5, 540ab342-283c-4b4a-ad42-06d661e7c6d4, 20a6cb96-2891-40eb-bd26-b9efb10943f3, 87f6a325-81e7-42e3-933c-ba3673c66be3, 725ea78b-03d5-40fb-92e0-5a080d03649b, 431b4ca9-8a17-4fc5-8deb-404856d7654b, eb940528-ab28-4fc9-a8ac-aec0d0c75f42, fd54d993-18c4-4a48-b9a1-ab1e1089e15f, 8b168ed7-e303-4f8f-9a69-8dd6a356b537, 55f893ca-9c34-42d9-9cdb-d073c94ff112, 998c0458-dbfc-449e-9ed1-f87155d44f87, a261a207-1646-424a-9b6c-7fa0ac6f96bd, d06e5ecc-0fcc-4456-bae3-ab2b1f7a9295, e6cad39a-925c-4e7b-9170-fdbfe83dc376, 56bab1cb-3649-4527-a091-4895a403829f, 5bbdae4f-1230-4144-9035-7e1fa7c622fb, 231b7930-46bc-451e-a009-f3ef38bf8861, 22ca08b8-d333-480f-bc78-b9c0a66adff0, 52c06a0a-1162-40be-869a-f86f94afaebf, 26e2cb42-4df4-4271-9187-2060e7339663, 7b2fa6fe-de09-4aaa-89c9-7375f7ca2c0c;583;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Pelatihan PBK Reguler UPTD Banten (7 Paket);01JRS73EC81MM9JM6Z4608CME9;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.035.051.0B.521211, DL.4057.SCO.035.054.0B.521211, DL.4057.SCO.035.055.0B.521211, DL.4057.SCO.035.056.0B.521211;29853006;26434127;2026-06-15T00:00:00Z;49;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KV9RC2V44GB13QS2Z2Y910F9;66135360;Tidak;2989c988-5c13-4634-8ae0-48282ee99324;69;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Fullboard Moderator, Panitia Penyelenggara dan Peserta;01K973CVV2QZSRZA5KEBYB3S42;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;0;2026;COMPLETED;DN.6587.AEG.001.051.0D.524119;53820000;0;2026-06-17T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KDNFA8N8NXNBQ478QXDFSCBM;62244460;Tidak;cb77957e-a664-44d9-966e-df936f165311;12;BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN;Langganan Bandwidth Jaringan Komunikasi Data Kantor Pasker;01J1VSM1GD7NYVS1E0GJ3N21JX;APBN;Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ;0;2026;DRAFT;WA.6624.EBA.994.002.BC.522119;1799999998;1943047;2025-12-31T00:00:00Z;1;452677;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KKDVTPTBP2QCH2FK1P2Q1FCD;66342568;Tidak;1633576e-b82d-45e9-8306-625de74efdce, c75e0c5b-9f71-43a2-8a09-5893479dbb1c, efbe818b-6bac-4d2d-ab07-de7642c4e6d6, de7b07f3-8ea7-4259-a6a9-fb167d7b5cd0, ced7cfab-6361-4964-b4b3-c868a94d0bb8, dbdacbba-bb86-42ae-bcbc-d2a7817413a5, e818fed8-418d-4cb1-a771-02cc30d046a6, 44a9a94f-0b7e-41a8-8f77-7323a58f58cc, b4ab2827-b956-4c82-8b07-f5f60f1df9af, 249ec093-5744-4229-8647-f7f445c53eb1, 1aab8c15-4c95-45b7-a332-dea94d0c55a2, bb86db8a-834e-46a2-aa88-cc9e3e418d9d, 9c291d70-18d5-485e-9c77-842882b08ae4, 987cde02-6213-4360-91ad-4d030e824e7f, baa8ed13-79a4-4582-b6a5-af2302b66673, b2bb53e3-2c58-46ef-90ae-27dab7902fa2, 6e32ad4d-b004-4ca8-a32c-3c31a6f648a3, c0841afa-8a57-4220-8ad9-616e2104eec4, aa604a63-8bf5-4772-94fe-4cbf019d2c4f, 879f474d-fe9f-4fde-ac8d-b0d2a6c88eaf, 69747f5e-289a-4d5b-bf5b-500d0e4838cc, db0794be-9f07-4b69-a4be-4e54c0aabfb3, 8fce0027-c7fb-4b54-a8aa-8a00e8206a46, 9035e58d-2d97-4d43-94f6-9776509642e9, c2945b5b-83ac-4c8e-8cc7-84c49b1986e3, 16065e94-bf43-484b-a095-56b10dc41a51, 3eb5a0de-528f-4a44-b99f-d8d7a3aafabd, b272a303-748b-4532-93e5-56ef88822fa3, f5992bd6-8313-4116-a486-c2b68e14e7ec, e941c65d-a8a8-48f9-bb65-a599f62728d3, 88333283-9ac2-4670-b62c-95713eafe764, 469a708d-614e-4bee-ba2c-d347b8422433, 1af8a768-407a-44cb-b450-f3955c3565c6, 151f2a99-62ee-4944-9a4a-07dfc16d1e82, ce08ffcc-ab49-4f9d-908a-1a56f54aa0a9, f9013238-4b6c-4eb8-a5e2-a2762fde3b01, 95d41002-d37a-4819-9204-90cb52599fb7, 450c17b5-bcba-40f5-826e-9210dbd53bae, 3ebe1877-9a37-4d35-a43d-d1819617c888, 936173f3-d976-40fe-9513-64d52c4c3de1, 3258644d-c4e0-4d46-9edd-1fb9423d8c04, d6a91ab2-aef4-4340-b00d-c95a8ac92cb6, 2595f9b5-586b-44f6-9ad3-2406080430ce, 8121bee1-b3d8-4d70-890f-a0f3c340616a, 0d045d50-81c8-4639-be9b-d473ef9e999b, 820a387b-41b6-4483-9215-b067b70a623b, f204a50e-51d0-4891-a87a-f17dec406710, 3e7b9387-2503-4e71-924a-b39f8e36550b, b3ee3dc5-67ca-46c7-80c6-2f7fc4ece993, 5b094fa6-78f6-45a5-8250-87310b294b94, afd28a7d-3342-4bc3-ab9c-5e934ca2f7ff, c6c957fe-57f1-4abc-80e7-97589cbf89b9, 3aea9101-ad7b-430d-a865-ef2916d7625e, 09db6a2a-1665-4a3b-b37c-a0b247d8ce1f, 1524c55e-4f72-4159-9d17-caf65cbbe2f8, 661b3686-91a0-4e71-97af-35290abd9ce0, 29dfc64c-8336-4e52-9f34-adc74049ae1c, 7d5aa503-fdff-46c2-95cb-3cf6675668a9, 696e6601-123d-43c3-a5da-1cb122fbcf56, 8008f094-16ec-44c9-b431-9c055bc67abb, 169551f4-0bfd-4076-9104-3a6311fbac18, ba1d4fa7-cf38-46ad-a4f4-0f37632873f5, da4ed3eb-e7c5-4377-9355-94ab7c3b1188, 130d409a-87eb-43dd-b7d9-871f601460ed, ec7deb5c-6226-4915-9f98-a284e8414836, 940c50a5-8eca-4aa0-86d7-bbc9cebe0b03, b4ad97e4-514a-4159-b0dd-c406dcbd8cdd, bd3df7a4-b3dd-4482-b490-7f3fd41af97b, 70506638-1183-46d2-8366-d1ec49e892d7;854;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Pelatihan Vokasi UPTP RM (60 Paket);01JHM302QZ4SJW7CGD8GSWRK1M;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211;51611670;337025009;2026-03-16T00:00:00Z;69;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KDD2J99D5128DPQ6GYKGFM6Z;62243581;Tidak;0c55c6e8-3c27-41ff-bbd2-77b2f9ba5c0a, 4d90be13-25b8-4170-a6fe-92de3873ec10, 6d4d72b5-143c-44b8-b1c1-27b331abbdd4, 170a92c7-f229-43c4-9015-f2373d07537c, dcadf461-9017-4db2-b6f3-a57a1dd7a9e5, ce727747-57a1-49c2-ae69-69934d7f9d02;72;BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN;Langganan Bandwidth Jaringan Komunikasi Data ISP 1 dan VPN IP;01J7073CEET2NWM8MBT7ZHZHRR;APBN;Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ;0;2026;DRAFT;WA.6624.EBA.994.002.BC.522119;2929996404;0;2025-12-31T00:00:00Z;6;452677;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
COMPLETED;01KQ6HKMTMW63X628F6CJ76AC9;63091859;Tidak;9035e58d-2d97-4d43-94f6-9776509642e9, 69747f5e-289a-4d5b-bf5b-500d0e4838cc, 1633576e-b82d-45e9-8306-625de74efdce, b4ad97e4-514a-4159-b0dd-c406dcbd8cdd, efbe818b-6bac-4d2d-ab07-de7642c4e6d6, 987cde02-6213-4360-91ad-4d030e824e7f, bb86db8a-834e-46a2-aa88-cc9e3e418d9d, ec7deb5c-6226-4915-9f98-a284e8414836, e818fed8-418d-4cb1-a771-02cc30d046a6, 3ebe1877-9a37-4d35-a43d-d1819617c888;100;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Sertifikasi Lulusan (231 Paket);01JHM302QZ4SJW7CGD8GSWRK1M;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211, DL.4053.PDI.002.051.0B.521211, DL.4053.PDI.003.051.0A.521211;7139520;337025009;2026-04-29T00:00:00Z;10;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KMYWAQMV3B665872G3NVFX81;62084433;Tidak;986059a0-4435-44d5-9c55-f8273b8b8e51;10592;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Project Based Learning;01JH32ST1D9RS7EZ1X0Q3BC1FG;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0A.521213, DL.4057.SCO.003.051.0A.521219, DL.4057.SCO.003.051.0A.521811, DL.4057.SCO.003.051.0A.522151, DL.4057.SCO.003.051.0A.524111, DL.4057.SCO.003.051.0A.526312, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.051.0B.521213, DL.4057.SCO.003.051.0B.521219, DL.4057.SCO.003.051.0B.521811, DL.4057.SCO.003.051.0B.522151, DL.4057.SCO.003.051.0B.524111, DL.4057.SCO.003.051.0B.526312, DL.4057.SCO.003.051.0C.521211, DL.4057.SCO.003.051.0C.521213, DL.4057.SCO.003.051.0C.521219, DL.4057.SCO.003.051.0C.521811, DL.4057.SCO.003.051.0C.522151, DL.4057.SCO.003.051.0C.524111, DL.4057.SCO.003.051.0C.526312, DL.4057.SCO.003.051.0D.521211, DL.4057.SCO.003.051.0E.521211, DL.4057.SCO.003.051.0E.524111;211840000;345104;2026-03-31T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KKJJFSFYZ68XPBQRPG23PHJM;66339509;Tidak;e20d6aa0-3f8b-41cd-9940-1308eebc32c2;45;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS LOMBOK TIMUR;Jasa Outsourcing;01JETC9Q1AK4WAT72ME95AJFVF;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0B.522151;178352460;70174;2026-03-19T00:00:00Z;1;230302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KVFB79RF8BETTPR88X5KNFA5;62803988;Tidak;348c8c64-989e-494a-9f2f-17e8ea0036da, cde9d1c1-fbc2-4541-a560-64b61a644385, 2bc75fda-ce49-4b37-80d9-d5abe690d3d6, 435c7650-570b-4aba-93cb-637f9fa7c88d, 5630d17c-386e-452e-a45c-168ce0b348a2, e3a0271e-a0d3-441b-9f85-cc0bc55f06a8, 1d01e554-3ee9-447f-855d-f81afd4d641f, 596dc37e-8d99-4a08-9ae3-e61ce7a4f648, b301ef8a-02fc-4bb7-9fb5-e5c274d67c62, 2697be83-79de-402b-a164-47901ac5c415, b00266ca-e8c3-4117-963f-d386f426d400, 5cc636d0-6836-4ad4-9c66-655772c57642, 8848c209-d388-49c2-a835-63bac667df5e, efb1b250-a94e-4767-b86e-f9965034ff63, cc285a3d-dc91-44c7-9e13-9ea3d3cedfc8, b41a9039-d37c-43a3-a93b-285ce862bf1f, 5e5054e7-4e00-4172-97be-32b89ce1ec30, 5b50bec1-9139-4616-bcbe-e8522c44f89b, 3d1ba16d-6c99-4a9c-a868-7b1a206e6ac2, 3a2470a3-d894-4888-ba37-088357ee79d3, b12f602e-94a0-41b7-9bec-acb4c88d60ad, f8d85f1e-7672-420c-98ea-948a76520f3f, c7c49739-cc33-45fe-a50d-da2234f07538, eaa8f13f-34e6-4ee1-bfed-55e96dcb4486, f08330b4-74ef-47fe-8a91-64778e466633, 8d5d8dd6-4e48-46ad-b3c8-5605954e3a96, 0711078d-6227-4b99-b4ee-6eb62712bdc1, f7006cdd-9a0e-41c6-810d-cb9d95679fc3, ea3ba026-1638-4f80-8fac-0123881bafbb, 756ab366-31a9-4718-9d83-f8ece78c1e7e, 851374c4-c813-415f-91fd-a71d39bc1057, 028cc1a1-3607-4363-8664-c7fcf140db8d, 8091d7e1-b437-4d87-a2bb-9b992a1a685a, 654ec7f5-c628-4fb2-a570-ae566d510eea, 06785d84-cc9e-4633-a480-0312a083a686, 41bee67e-bdad-4610-950f-e82bbffff249, 041ca57a-a662-4d31-ab4b-8434e8d1a38c, f574af1d-819f-4d10-894a-63f095242e46, 558a567d-e591-4f36-940d-319fb318a096, a3c837c6-fd50-47d2-b175-641d125d1e23, c463a037-f47f-43dd-a131-1b05fe89a0f4, a175e0a7-6419-40ca-9346-c18d741d14f6, 1a0391d0-ff21-4835-9f12-6847ed7f804c, 16419b3b-c92c-48d3-a761-99dbf1151fe1, 72d4c9e2-3fd2-4f33-b42b-4b8d535c7a9d, 512912a7-9605-46bc-9f87-3796f709adb3;622;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Project Based Learning B;01K21VM9ENQAGGV8BA9GQQY5VC;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;222000;2026;DRAFT;DL.4057.SCO.003.051.0B.521211;43468377;0;2026-06-19T00:00:00Z;46;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KW1KMTMYKQSZ8H6ZXCGZHZSX;65960012;Tidak;4810a691-1067-4b53-84f3-bdbd0941a0ca, 054461b3-7c95-45a3-afe4-03a7198cd27c, 1c649746-35de-43b6-b636-416cb6af13ea, c712becd-83f8-4984-8ada-99227c70203f, 8b91cc51-2dc5-406e-b39e-d26954062c9b, 8f98a452-89ae-445c-ab8a-8afc866df28b, 35178a8f-4576-43be-a9d6-9617e14b1fb4, d88cbba5-cae9-43c1-8bd9-e415c4b5293d, c5b67f33-0c85-405e-bc92-e3d5befff9f0, 36888866-22eb-48cf-aaf6-425ff95a9564, 032a532b-2803-466b-87bc-4cec03a9f828, f40cbdfb-4f60-4681-81ac-17fecf721d63, 6769a2ff-4311-491d-891b-1abce57b39f3, 6c53c4c0-8416-4f29-bb5c-e130e1486708, 9210fde3-ae98-474d-9630-846fb485c767, b700f7d9-a733-4cd4-9ae8-c786e34edfcc, ec1e3203-19c6-4329-8625-dc643bd7e63e;282;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan TMT Reguler;01JYDESZTP0YA22FBCZT8CDSRE;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;205350;2026;DRAFT;DL.4057.SCO.003.053.0B.521211;9646455;0;2026-06-27T00:00:00Z;17;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
ON_PROCESS;01KV4TDZF0PA4H09NHYZ90ZS5J;66474468;Tidak;cddff900-3545-4d1e-bbeb-536bf6ad14a7;1;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO;Bahan Pelatihan Perancangan Desain Busana 440 JP;01JKB1JG8N0H77FGGM62DRPEGB;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;222000;2026;COMPLETED;DL.4057.SCO.005.054.0A.521211;32296449;0;2026-06-15T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.56Flk-LDdlKYbUZt.0Q52h8X1PCW7FxIJwnnjztsIvwOhHzYKtV34isABw7E
