kd_metode_pengadaan;spesifikasi_pekerjaan;tahun_anggaran;status_delete_rup;tgl_awal_kontrak;metode_pengadaan;urarian_pekerjaan;tgl_akhir_pemilihan;status_pradipa;tgl_akhir_pemanfaatan;spp_aspek_ekonomi;tgl_awal_pemilihan;status_ukm;spp_aspek_lingkungan;tgl_akhir_kontrak;volume_pekerjaan;kd_rup;tgl_awal_pemanfaatan;tgl_pengumuman_paket;nama_satker;kd_jenis_pengadaan;jenis_klpd;kd_satker_str;nip_ppk;status_dikecualikan;spp_aspek_sosial;username_ppk;nama_paket;nama_ppk;kd_satker;nama_klpd;status_pdn;status_aktif_rup;kd_klpd;status_konsolidasi;status_umumkan_rup;tgl_buat_paket;tipe_paket;jenis_pengadaan;pagu;last_update_ref;alasan_non_ukm;kd_rup_swakelola;nomor_kontrak;kode_rup_tahun_pertama;tahun_pertama;alasan_dikecualikan;kd_rup_lokal
8;"1. ATK ( 12, bln, @ 5000000 ); 
";2026;FALSE;2026-01-01;Pengadaan Langsung;"1. ATK ( 12, bln, @ 5000000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 12, bln, @ 5000000 );62341618;2026-01-01;2026-03-06T15:44:08.964Z;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;1;KEMENTERIAN;451026;***************002;FALSE;FALSE;**********194;ATK Dit. Bina Stankomproglat;J**** P******;177670;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-03T00:00:00Z;Penyedia;Barang;27600000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"2. Bahan Pelatihan Menjahit Pakaian Wanita Dewasa 260JP ( 1, PKT, @ 26000000 ); 
3. Bahan Pelatihan Practical Office Advance  260JP ( 1, PKT, @ 11000000 ); 
4. Bahan Pelatihan Fillet Welder SMAW 2F/PB 160 JP ( 1, PKT, @ 29500000 ); 
5. Bahan Pelatihan Merias Wajah 160 JP ( 1, PKT, @ 16500000); ";2026;FALSE;2026-01-01;Pengadaan Langsung;"2. Bahan Pelatihan Menjahit Pakaian Wanita Dewasa 260JP ( 1, PKT, @ 26000000 ); 
3. Bahan Pelatihan Practical Office Advance  260JP ( 1, PKT, @ 11000000 ); 
4. Bahan Pelatihan Fillet Welder SMAW 2F/PB 160 JP ( 1, PKT, @ 29500000 ); 
5. Bahan Pelatihan Merias Wajah 160 JP ( 1, PKT, @ 16500000); ";2026-01-01;Non-PraDIPA;2026-12-01;TRUE;2026-01-01;UKM;TRUE;2026-12-01T00:00:00Z;1 Paket;65912941;2026-01-01;2026-02-25T11:17:01.901Z;Balai Besar Pelatihan Vokasi dan Produktivitas Semarang;1;KEMENTERIAN;452609;***************006;FALSE;TRUE;*************194;Belanja Bahan Pelatihan BLK Grobogan I;A*** S******, S*;141978;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-25T00:00:00Z;Penyedia;Barang;83000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
9;"1.  Pakaian Kerja ( 224, PTG, @ 200000 ); 
2. Modul ( 224, OP, @ 200000 ); 
3. Konsumsi Peserta 260 ( 1584, OH, @ 25000 ); 
4. Konsumsi Peserta 180 ( 4048, OH, @ 25000 ); 
5. Dokumentasi dan Pelaporan ( 14, PKT, @ 300000 ); 
6. Bahan Pelatihan Barista 180 JP ( 6, PKT, @ 22492000 ); 
7. Bahan Pelatihan Woodcraft 180 JP ( 2, PKT, @ 16000000 ); 
8. Bahan Pelatihan pembuat sepatu 260JP ( 3, PKT, @ 16500000 ); 
9. Bahan Pelatihan operator garmen 180JP ( 3, PKT, @ 17500000 ); ";2026;FALSE;2026-01-01;E-Purchasing;"1.  Pakaian Kerja ( 224, PTG, @ 200000 ); 
2. Modul ( 224, OP, @ 200000 ); 
3. Konsumsi Peserta 260 ( 1584, OH, @ 25000 ); 
4. Konsumsi Peserta 180 ( 4048, OH, @ 25000 ); 
5. Dokumentasi dan Pelaporan ( 14, PKT, @ 300000 ); 
6. Bahan Pelatihan Barista 180 JP ( 6, PKT, @ 22492000 ); 
7. Bahan Pelatihan Woodcraft 180 JP ( 2, PKT, @ 16000000 ); 
8. Bahan Pelatihan pembuat sepatu 260JP ( 3, PKT, @ 16500000 ); 
9. Bahan Pelatihan operator garmen 180JP ( 3, PKT, @ 17500000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;TRUE;2026-01-01;UKM;TRUE;2026-12-01T00:00:00Z;1 Paket;66186051;2026-01-01;2026-03-04T14:54:21.287Z;Balai Besar Pelatihan Vokasi dan Produktivitas Semarang;1;KEMENTERIAN;452609;***************006;FALSE;TRUE;*************194;Belanja Bahan PBK Reguler Luring;A*** S******, S*;141978;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-04T00:00:00Z;Penyedia;Barang;501452000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Spesifikasi sesuai KAK;2026;FALSE;2026-05-01;Pengadaan Langsung;"1. Bahan Pelatihan Drone Videografi ( 1, PKT ); 
";2026-05-01;Non-PraDIPA;2026-12-01;FALSE;2026-05-01;UKM;FALSE;2026-08-01T00:00:00Z;( 1, PKT);63633127;2026-06-01;2026-03-03T13:45:27.355Z;Balai Besar Pelatihan Vokasi dan Produktivitas Bandung;1;KEMENTERIAN;452542;***************006;FALSE;FALSE;************************226;Bahan Pelatihan Drone Videografi;C********* D*** R********;14110;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-03T00:00:00Z;Penyedia;Barang;15500000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;belanja jamuan pimpinan;2026;FALSE;2026-01-01;Pengadaan Langsung;"1. Jamuan Tamu Pimpinan Sesditjen ( 12, bln, @ 4000000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;TRUE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 12, bln, @ 4000000 );65430585;2026-01-01;2026-03-06T16:28:26.698Z;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;1;KEMENTERIAN;451270;***************002;FALSE;FALSE;****************194;Jamuan Tamu Pimpinan Sesditjen;A******** I*******;14076;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-25T00:00:00Z;Penyedia;Barang;48000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Snack Rapat Diseminasi Hasil Analisis Kebijakan;2026;FALSE;2026-01-01;Pengadaan Langsung;Snack Rapat Pengelolaan Jurnal Ketenagakerjaan;2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;36 OK @24.000;63938182;2026-01-01;2026-03-10T15:45:52.074Z;Badan Perencanaan dan Pengembangan Ketenagakerjaan;4;KEMENTERIAN;452677;***************001;FALSE;FALSE;***********************402;Snack Rapat Pengelolaan Jurnal Ketenagakerjaan;H****** T*****;14096;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-02T00:00:00Z;Penyedia;Jasa Lainnya;2592000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"1. Pakaian Kerja ( 96, PKT, @ 170000 ); 
";2026;FALSE;2026-01-01;Pengadaan Langsung;"1. Pakaian Kerja ( 96, PKT, @ 170000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 96, PKT, @ 170000 );66127948;2026-01-01;2026-03-06T14:31:33.104Z;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;1;KEMENTERIAN;050302;***************002;FALSE;FALSE;************194;Pakaian Kerja;N* P*** P********* J****, S*, M*;152933;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-05T00:00:00Z;Penyedia;Barang;16320000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Spesifikasi di KAK;2026;FALSE;2026-02-01;Pengadaan Langsung;Ruang lingkup pekerjaan di KAK;2026-02-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-06-01T00:00:00Z;900.0 M2;65035984;2026-06-01;2026-02-03T16:14:01.027Z;Balai Pelatihan Vokasi dan Produktivitas Ternate;4;KEMENTERIAN;452595;***************006;FALSE;FALSE;***********194;Belanja Pemeliharaan Gedung/Bangunan Kantor Bertingkat (Maluku Utara);A**** A***, S.T, M.S.P;14129;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-03T00:00:00Z;Penyedia;Jasa Lainnya;185490000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"Ketatausahaan dan Rumah Tangga Biro Keuangan	Pemeliharaan kendaraan dinas roda 2";2026;FALSE;2026-04-01;Pengadaan Langsung;"Ketatausahaan dan Rumah Tangga Biro Keuangan	Pemeliharaan kendaraan dinas roda 2";2026-03-01;Non-PraDIPA;2026-12-01;TRUE;2026-03-01;UKM;TRUE;2026-12-01T00:00:00Z;13;66339409;2026-04-01;2026-03-11T08:47:34.439Z;Sekretariat Jenderal;4;KEMENTERIAN;450938;***************002;FALSE;TRUE;*********************426;"Ketatausahaan dan Rumah Tangga Biro Keuangan	Pemeliharaan kendaraan dinas roda 2";A**** S***** A***********;14054;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-10T00:00:00Z;Penyedia;Jasa Lainnya;49140000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;1. Bahan Pelatihan Teknisi Embedded System (Microcontroller) 260 JP ( 2, PKT, @ 26000000 );2026;FALSE;2026-01-01;Pengadaan Langsung;1. Bahan Pelatihan Teknisi Embedded System (Microcontroller) 260 JP ( 2, PKT, @ 26000000 );2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 2, PKT, @ 26000000 );66198311;2026-01-01;2026-03-06T14:15:54.524Z;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;1;KEMENTERIAN;050302;***************002;FALSE;FALSE;************194;Bahan Pelatihan Teknisi Embedded System (Microcontroller) 260 JP;N* P*** P********* J****, S*, M*;152933;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-05T00:00:00Z;Penyedia;Barang;52000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"1. THR TAD ( 1, THN, @ 250000000 ); 
";2026;FALSE;2026-01-01;Pengadaan Langsung;"1. THR TAD ( 1, THN, @ 250000000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 1, THN, @ 250000000 );66000933;2026-01-01;2026-02-27T09:30:41.966Z;Politeknik Ketenagakerjaan;4;KEMENTERIAN;352632;***************003;FALSE;FALSE;*************194;THR TAD;D*** Y**** K*********, S.S**., M.E.;171546;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-27T00:00:00Z;Penyedia;Jasa Lainnya;250000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
7;"1. Perlengkapan Peserta Comparative Study Instrumen Penilaian Kinerja MHI ( 80, PKT, @ 150000 );";2026;FALSE;2026-02-01;Penunjukan Langsung;"1. Perlengkapan Peserta Comparative Study Instrumen Penilaian Kinerja MHI ( 80, PKT, @ 150000 ); 
";2026-02-01;Non-PraDIPA;2026-12-01;TRUE;2026-02-01;UKM;TRUE;2026-12-01T00:00:00Z;( 80, PKT, @ 150000 );65232672;2026-02-01;2026-03-06T16:19:10.723Z;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;1;KEMENTERIAN;451270;***************002;FALSE;TRUE;**************194;Perlengkapan Peserta Comparative Study Instrumen Penilaian Kinerja MHI;D******** R**** J*******,S.I.P.;14076;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-27T00:00:00Z;Penyedia;Barang;12000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Terdapat pada Speksifikasi Teknis/KAK;2026;FALSE;2026-05-01;Pengadaan Langsung;"1. Penggandaan Laporan ( 1, Pkt, @ 100000 ); 
";2026-04-01;Non-PraDIPA;2026-12-01;TRUE;2026-04-01;UKM;TRUE;2026-12-01T00:00:00Z;( 1, Pkt, @ 100000 );65867443;2026-05-01;2026-03-12T16:29:56.967Z;Balai Pelatihan Vokasi dan Produktivitas Sorong;1;KEMENTERIAN;452589;***************013;FALSE;TRUE;***************194;Penggandaan Laporan;A*** V**** K*****;14131;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-02T00:00:00Z;Penyedia;Barang;100000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;sesuai dengan spektek;2026;FALSE;2026-06-01;Pengadaan Langsung;"1. Konsumsi Peserta Pelatihan 140 JP ( 288, OP, @ 20000 ); 
";2026-05-01;Non-PraDIPA;2026-08-01;TRUE;2026-05-01;UKM;TRUE;2026-08-01T00:00:00Z;( 288, OP, @ 20000 );65540488;2026-06-01;2026-02-20T09:50:08.584Z;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;1;KEMENTERIAN;065106;***************007;FALSE;TRUE;********************592;Konsumsi Peserta Pelatihan 140 JP BLKI Aceh Utara;D*** R******;14116;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-19T00:00:00Z;Penyedia;Barang;5760000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
9;"Konsumsi Peserta Pelatihan ( 7840, OH, ); 
";2026;FALSE;2026-04-01;E-Purchasing;"1. Konsumsi Peserta Pelatihan ( 7840, OH, ); 
";2026-04-01;Non-PraDIPA;2026-12-01;FALSE;2026-04-01;UKM;FALSE;2026-12-01T00:00:00Z;( 7840, OH,  );66403262;2026-04-01;2026-03-11T14:03:12.399Z;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;1;KEMENTERIAN;452652;***************003;FALSE;FALSE;*****194;Konsumsi Peserta Pelatihan TMT (PNP);Y*** S******;14123;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-11T00:00:00Z;Penyedia;Barang;156800000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"1. Spanduk ( 3, PKT, @ 500000 ); 
2. ATK ( 3, PKT, @ 1000000 ); 
3. Komputer Supplies ( 3, PKT, @ 1000000 ); 
4. Fotocopy, Penggandaan Bahan, dan Pelaporan ( 3, PKT, @ 500000 ); 
5. Konsumsi Rapat ( 45, OK, @ 80000 ); 
6. Perlengkapan Peserta ( 270, OK, @ 90000 ); 
7. Dokumentasi ( 1, PKT, @ 451000 ); ";2026;FALSE;2026-01-01;Pengadaan Langsung;"1. Spanduk ( 3, PKT, @ 500000 ); 
2. ATK ( 3, PKT, @ 1000000 ); 
3. Komputer Supplies ( 3, PKT, @ 1000000 ); 
4. Fotocopy, Penggandaan Bahan, dan Pelaporan ( 3, PKT, @ 500000 ); 
5. Konsumsi Rapat ( 45, OK, @ 80000 ); 
6. Perlengkapan Peserta ( 270, OK, @ 90000 ); 
7. Dokumentasi ( 1, PKT, @ 451000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;TRUE;2026-01-01;UKM;TRUE;2026-12-01T00:00:00Z;1 Paket;66262864;2026-01-01;2026-03-07T15:15:44.149Z;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;1;KEMENTERIAN;451270;***************002;FALSE;TRUE;***********194;Belanja Bahan;N***** P****;14076;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-06T00:00:00Z;Penyedia;Barang;37351000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Operasional Perkantoran dan Pimpinan;2026;FALSE;2026-01-01;Pengadaan Langsung;Operasional Perkantoran dan Pimpinan;2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-01-01T00:00:00Z;12 BLN;62736571;2026-01-01;2026-02-20T13:44:38.8Z;Pusat Pengembangan SDM Ketenagakerjaan;4;KEMENTERIAN;450990;***************001;FALSE;FALSE;******************194;Langganan Telepon;H*** A********,S.P.,M.S*.;14060;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-01-03T00:00:00Z;Penyedia;Jasa Lainnya;6000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"1. Pembelian Perlengkapan Peserta ( 25, OK, @ 150000 );";2026;FALSE;2026-01-01;Pengadaan Langsung;"1. Pembelian Perlengkapan Peserta ( 25, OK, @ 150000 );";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;( 25, OK, @ 150000 );66222760;2026-01-01;2026-03-06T14:16:45.037Z;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;1;KEMENTERIAN;050302;***************002;FALSE;FALSE;************194;Pembelian Perlengkapan Peserta;N* P*** P********* J****, S*, M*;152933;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-05T00:00:00Z;Penyedia;Barang;3750000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Spesifikasi sesuai KAK;2026;FALSE;2026-04-01;Pengadaan Langsung;"1. Makan Rapat Biasa JAWA BARAT ( 1860, OK); 
2. Penggandaan Pelaporan ( 93, PKT, ); 
3. ATK ( 93, PKT ); 
4. Komputer Supplies ( 93, PKT ); 
5. Snack Rapat Biasa JAWA BARAT ( 1860, OK); 
6. Bahan Uji Kompetensi ( 93, PKT); 
";2026-04-01;Non-PraDIPA;2026-08-01;FALSE;2026-04-01;UKM;FALSE;2026-06-01T00:00:00Z;1 Paket;63715385;2026-06-01;2026-03-02T16:36:40.57Z;Balai Besar Pelatihan Vokasi dan Produktivitas Bandung;1;KEMENTERIAN;452542;***************006;FALSE;FALSE;************************226;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan (PNBP);C********* D*** R********;14110;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-27T00:00:00Z;Penyedia;Barang;426870000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Sesuai KAK;2026;FALSE;2026-04-01;Pengadaan Langsung;Sesuai KAK;2026-04-01;Non-PraDIPA;2026-12-01;FALSE;2026-03-01;UKM;FALSE;2026-12-01T00:00:00Z;1;65984573;2026-02-01;2026-03-05T14:47:37.551Z;Sekretariat Jenderal;1;KEMENTERIAN;450938;***************001;FALSE;FALSE;********************581;Belanja Bahan Dalam Rangka LAYANAN ADMINISTRASI KEPEGAWAIAN (Biro OSDMA);b*** m*****;14054;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-26T00:00:00Z;Penyedia;Barang;16200000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Sesuai dengan Ketentuan;2026;FALSE;2026-01-01;Pengadaan Langsung;"1. Konsumsi Kegiatan Kemitraan ( 300, OK, @ 76000 ); 
2. Komputer Supplies ( 1, PKT, @ 1800000 ); 
3. Percetakan dan Pelaporan ( 1, PKT, @ 900000 ); 
4. ATK ( 1, PKT, @ 1800000 ); 
5. Konsumsi Rapat ( 180, PKT, @ 57000 ); 
6. Snack Rapat. ( 180, PKT, @ 24000 ); 
";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;1 Paket;63912529;2026-01-01;2026-02-27T13:24:45.264Z;Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;1;KEMENTERIAN;451139;***************002;FALSE;FALSE;************************985;Belanja Bahan Kemitraan pemberdayaan TKPD ;A************* T. M******;14069;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-02-24T00:00:00Z;Penyedia;Barang;41880000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;Spesifikasi sesuai dengan KAK;2026;FALSE;2026-03-01;Pengadaan Langsung;"1. Komputer Supply ( 7, PKT, @ 1000000 ); 
";2026-02-01;Non-PraDIPA;2026-12-01;TRUE;2026-02-01;UKM;FALSE;2026-12-01T00:00:00Z;( 7, PKT, @ 1000000 );67385549;2026-03-01;2026-06-29T14:19:22.711Z;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;1;KEMENTERIAN;021212;***************001;FALSE;FALSE;***************194;Komputer Supply;A*** S***** M******;94422;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-06-29T00:00:00Z;Penyedia;Barang;7000000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;"> Tahap Pelaksanaan 
-  Penggandaan dan Penjilidan [1 PKT x 1 KGT] 
-  Alat Tulis Kantor [1 PKT x 1 KGT] 
-  Bahan Komputer [1 PKT x 1 KGT] 
> Tahap Pelaporan
- Penggandaan dan Penjilidan [1 PKT x 1 KGT] ";2026;FALSE;2026-01-01;Pengadaan Langsung;"> Tahap Pelaksanaan 
-  Penggandaan dan Penjilidan [1 PKT x 1 KGT] 
-  Alat Tulis Kantor [1 PKT x 1 KGT] 
-  Bahan Komputer [1 PKT x 1 KGT] 
> Tahap Pelaporan
- Penggandaan dan Penjilidan [1 PKT x 1 KGT] ";2026-01-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;1 Paket;66347807;2026-01-01;2026-03-12T21:11:49.275Z;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;1;KEMENTERIAN;451026;***************002;FALSE;FALSE;**********194;Belanja Bahan Penyusunan Laporan Akuntabilitas Kinerja Instansi Pemerintah Dit. Stankomlatker ;J**** P******;177670;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-12T00:00:00Z;Penyedia;Barang;1500000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;terlampir;2026;FALSE;2026-04-01;Pengadaan Langsung;"1. Sertifikat ( 64, LBR, @ 10000 ); 
2. Pakaian Olahraga ( 64, PTG, @ 135000 ); 
3. Dokumentasi dan Pelaporan ( 4, PKT, @ 300000 ); 
4. Modul ( 64, PKT, @ 225000 ); 
5. Pakaian Praktik ( 64, PTG, @ 200000 ); 
6. Bahan Pelatihan Pengelola Administrasi Perkantoran (260 JP) ( 1, PKT, @ 14000000 ); 
7. Bahan Pelatihan Computer Operator Assistant (260 JP) ( 1, PKT, @ 13500000 ); 
8. Bahan Pelatihan Menjahit Pakaian Wanita Dewasa (260 JP) ( 1, PKT, @ 20000000 ); 
9. Bahan Pelatihan Junior Desain Grafis (260 JP) ( 1, PKT, @ 15000000 ); 
10. Pengadaan Bahan dan Promosi Rekrut ( 1, PKT, @ 375000 ); 
11. Komputer Supplies ( 1, PKT, @ 375000 ); 
12. ATK ( 1, PKT, @ 375000 ); ";2026-04-01;Non-PraDIPA;2026-12-01;FALSE;2026-01-01;UKM;FALSE;2026-12-01T00:00:00Z;1 Paket;66426355;2026-04-01;2026-03-12T12:49:49.311Z;Balai Pelatihan Vokasi dan Produktivitas Samarinda;1;KEMENTERIAN;451108;***************003;FALSE;FALSE;**************194;Belanja Barang PBK di  BLK Banjarbaru;A**** R*'u*;14122;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-12T00:00:00Z;Penyedia;Barang;101305000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
8;PBK UPTD Mukomuko Berupa ATK dan Komputer Supplies;2026;FALSE;2026-03-01;Pengadaan Langsung;PBK UPTD Mukomuko Berupa ATK dan Komputer Supplies;2026-03-01;Non-PraDIPA;2026-12-01;FALSE;2026-03-01;UKM;FALSE;2026-12-01T00:00:00Z;1;66217660;2026-04-01;2026-03-10T20:04:11.202Z;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;1;KEMENTERIAN;452558;***************001;FALSE;FALSE;*************859;PBK UPTD Mukomuko Berupa ATK dan Komputer Supplies;Y*** M******;14111;Kementerian Ketenagakerjaan;PDN;TRUE;K34;Non-Konsolidasi;Terumumkan;2026-03-05T00:00:00Z;Penyedia;Barang;2250000;af158957-bf91-5793-9b5e-9a5712fdf4de.i435eVB0vJlSbd8r.BzFCkouqCMdKh7Lgkv3kUlehRXXnw6pFZ9zguuabbUo;;;;;;;
