id_paket_anggaran_penyedia;kd_klpd;kd_satker_str;sumber_dana;tahun_anggaran_dana;status_delete_rup;status_aktif_rup;status_umumkan_rup;mak;pagu;kd_kegiatan;kd_rup;kd_komponen;nama_satker;asal_dana;jenis_klpd;asal_dana_satker;jenis_dana_apbn;kd_satker;nama_klpd;asal_dana_klpd;tahun_anggaran;last_update_ref;kd_rup_lokal;kd_subkegiatan
590173739;K34;352631;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.003.053.0A.521211;32000000;13590437;65598945;5118489;Balai Pelatihan Vokasi dan Produktivitas Belitung;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Belitung;PNBP;162854;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
591831826;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.AEA.002.052.0D.521211;320000;13835047;65984795;5299932;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
593735674;K34;450938;APBN;2026;FALSE;TRUE;Terumumkan;WA.2158.EBA.994.002.0A.523121;24835000;13599601;66338959;5136480;Sekretariat Jenderal;K34;KEMENTERIAN;Sekretariat Jenderal;RUPIAH MURNI;14054;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
593256640;K34;065106;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.007.054.0C.521211;375000;;66264949;5248379;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;PNBP;14116;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
591818975;K34;450938;APBN;2026;FALSE;TRUE;Terumumkan;WA.2159.EBA.960.053.0C.521211;9720000;13599602;65982807;5136484;Sekretariat Jenderal;K34;KEMENTERIAN;Sekretariat Jenderal;RUPIAH MURNI;14054;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
583506466;K34;451139;APBN;2026;FALSE;TRUE;Terumumkan;DN.7907.BDH.001.051.0A.522141;80446000;13671005;63921621;5231729;Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja;PNBP;14069;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
590003534;K34;065106;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.014.051.0A.521211;37000000;13683443;65558919;5248380;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;RUPIAH MURNI;14116;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
592839724;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.073.0A.521211;8960000;13675181;66186299;5238737;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
581787300;K34;651870;APBN;2026;FALSE;TRUE;Terumumkan;DN.6591.FAI.001.054.AD.524119;109384000;13588365;63481476;5112664;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;PNBP;14095;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
594735383;K34;350081;APBN;2026;FALSE;TRUE;Terumumkan;DN.6592.QAC.001.051.0C.521211;6200000;;66544683;5293153;Balai Keselamatan dan Kesehatan Kerja Medan;K34;KEMENTERIAN;Balai Keselamatan dan Kesehatan Kerja Medan;PNBP;14065;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
583595560;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.AEA.003.051.0D.521211;525000;13835047;63949753;5299939;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
593174916;K34;451026;APBN;2026;FALSE;TRUE;Terumumkan;DL.4059.PFA.001.053.0D.521211;5700000;13623328;66252828;5174005;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;K34;KEMENTERIAN;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;RUPIAH MURNI;177670;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
593020593;K34;452542;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.0A.522191;3200040000;;66223357;5219590;Balai Besar Pelatihan Vokasi dan Produktivitas Bandung;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Bandung;RUPIAH MURNI;14110;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.kbpixiq4LARjaIgn.ABUMtCGHR1ymed-UNhCW8fVQqA4DhzAzyDAHs3ozRCE;;
582192923;K34;451026;APBN;2026;FALSE;TRUE;Terumumkan;DL.4055.SCI.004.051.0A.521211;1500000;13623327;63600189;5173995;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;K34;KEMENTERIAN;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;PNBP;177670;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
581461330;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.006.052.0A.521211;80000000;13777688;63391977;5284586;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;PNBP;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
578028911;K34;209255;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.028.055.0A.521211;600000;13618810;62477070;5167645;Balai Pelatihan Vokasi dan Produktivitas Kendari;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Kendari;RUPIAH MURNI;14127;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
593038501;K34;352631;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.036.051.0A.521211;31200000;13590437;66229038;5118494;Balai Pelatihan Vokasi dan Produktivitas Belitung;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Belitung;RUPIAH MURNI;162854;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
587835689;K34;452595;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.WA.523111;10800000;;65036219;5272113;Balai Pelatihan Vokasi dan Produktivitas Ternate;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ternate;RUPIAH MURNI;14129;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
577939059;K34;209255;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.028.052.0A.521211;22400000;13618810;62440162;5167642;Balai Pelatihan Vokasi dan Produktivitas Kendari;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Kendari;RUPIAH MURNI;14127;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
581462508;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.031.058.0D.521211;1000000;13777688;63392338;5284572;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
582293771;K34;350081;APBN;2026;FALSE;TRUE;Terumumkan;DN.6592.QAC.001.051.0A.521219;50000000;13807026;63627962;5293153;Balai Keselamatan dan Kesehatan Kerja Medan;K34;KEMENTERIAN;Balai Keselamatan dan Kesehatan Kerja Medan;PNBP;14065;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
589464037;K34;451270;APBN;2026;FALSE;TRUE;Terumumkan;WA.6623.EBA.994.002.0A.523121;22000000;13668985;65430620;5228580;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;RUPIAH MURNI;14076;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591866204;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.SBA.001.052.0A.521219;2500000;13835047;65991228;5299930;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
594381942;K34;452652;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.003.071.0B.521211;48000000;13834096;66477988;5299578;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;PNBP;14123;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591483312;K34;259031;APBN;2026;FALSE;TRUE;Terumumkan;WA.2169.EBD.965.052.0C.521211;22400000;13685777;65900546;5251849;Inspektorat Jenderal;K34;KEMENTERIAN;Inspektorat Jenderal;RUPIAH MURNI;14068;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
581323334;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.031.052.0B.521211;11520000;13777688;63365892;5284561;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591482476;K34;259031;APBN;2026;FALSE;TRUE;Terumumkan;WA.2169.EBD.965.051.0A.521211;38400000;13685777;65900346;5251848;Inspektorat Jenderal;K34;KEMENTERIAN;Inspektorat Jenderal;RUPIAH MURNI;14068;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
593225086;K34;219228;APBN;2026;FALSE;TRUE;Terumumkan;DL.4053.PDI.003.051.0B.521211;1500000;13818128;66260565;5295891;Balai Pelatihan Vokasi dan Produktivitas Ambon;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ambon;PNBP;82643;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
593437209;K34;219228;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.0A.523111;45157000;13818129;66282490;5295897;Balai Pelatihan Vokasi dan Produktivitas Ambon;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ambon;RUPIAH MURNI;82643;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
581333099;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.032.055.0C.521211;1200000;13777688;63369451;5284567;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
583129424;K34;452677;APBN;2026;FALSE;TRUE;Terumumkan;DN.6766.FAB.001.055.0C.523199;200000000;13601787;63824692;5142119;Badan Perencanaan dan Pengembangan Ketenagakerjaan;K34;KEMENTERIAN;Badan Perencanaan dan Pengembangan Ketenagakerjaan;PINJAMAN LUAR NEGERI;14096;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
593765748;K34;451026;APBN;2026;FALSE;TRUE;Terumumkan;WA.6620.EBD.953.052.SB.521211;250000;13623330;66347807;5174025;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;K34;KEMENTERIAN;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;RUPIAH MURNI;177670;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591512729;K34;452677;APBN;2026;FALSE;TRUE;Terumumkan;WA.6624.EBA.994.002.BC.522119;2652000000;;65909107;5142132;Badan Perencanaan dan Pengembangan Ketenagakerjaan;K34;KEMENTERIAN;Badan Perencanaan dan Pengembangan Ketenagakerjaan;RUPIAH MURNI;14096;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
580203067;K34;426531;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.021.055.0A.521211;79270000;13622795;63087769;5172987;Balai Besar Pelatihan Vokasi dan Produktivitas Serang;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Serang;RUPIAH MURNI;14130;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
594380551;K34;452652;APBN;2026;FALSE;TRUE;Terumumkan;DL.4053.PDI.003.051.0A.521211;600000;13834098;66477774;5299575;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;PNBP;14123;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
577939063;K34;209255;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.028.052.0A.521211;20000000;13618810;62440166;5167642;Balai Pelatihan Vokasi dan Produktivitas Kendari;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Kendari;RUPIAH MURNI;14127;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
590155572;K34;690634;APBN;2026;FALSE;TRUE;Terumumkan;DN.2175.BDC.005.051.0K.521211;49500000;13676347;65594469;5240068;Balai Perluasan Kesempatan Kerja Bekasi;K34;KEMENTERIAN;Balai Perluasan Kesempatan Kerja Bekasi;PNBP;164530;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
581787346;K34;651870;APBN;2026;FALSE;TRUE;Terumumkan;DN.6591.FAI.001.054.DA.522191;3700000;13588365;63481496;5112664;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;PNBP;14095;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
592588913;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.055.0A.521211;1500000;13675181;66127855;5238727;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
583145887;K34;626011;APBN;2026;FALSE;TRUE;Terumumkan;WA.6595.EBC.954.051.0B.524114;11830000;13625245;63827822;5176484;Pusat Pasar Kerja;K34;KEMENTERIAN;Pusat Pasar Kerja;RUPIAH MURNI;176042;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
600627752;K34;021212;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.010.066.OA.521211;33500000;13622151;67430887;5171864;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;RUPIAH MURNI;94422;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
592335819;K34;450938;APBN;2026;FALSE;TRUE;Terumumkan;WA.2159.EBC.954.053.0E.521211;32400000;13599602;66076145;5136487;Sekretariat Jenderal;K34;KEMENTERIAN;Sekretariat Jenderal;RUPIAH MURNI;14054;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
590021141;K34;259322;APBN;2026;FALSE;TRUE;Terumumkan;DN.2175.BDC.005.051.0G.521211;30000000;13767529;65564969;5281623;Balai Besar Perluasan Kesempatan Kerja Bandung Barat;K34;KEMENTERIAN;Balai Besar Perluasan Kesempatan Kerja Bandung Barat;PNBP;14075;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
590155548;K34;690634;APBN;2026;FALSE;TRUE;Terumumkan;DN.2175.BDC.005.051.0G.521211;1000000;13676347;65594445;5240068;Balai Perluasan Kesempatan Kerja Bekasi;K34;KEMENTERIAN;Balai Perluasan Kesempatan Kerja Bekasi;PNBP;164530;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
590155592;K34;690634;APBN;2026;FALSE;TRUE;Terumumkan;DN.2175.BDC.005.051.0L.521211;1500000;13676347;65594489;5240068;Balai Perluasan Kesempatan Kerja Bekasi;K34;KEMENTERIAN;Balai Perluasan Kesempatan Kerja Bekasi;PNBP;164530;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
582040031;K34;452533;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.0A.522191;732312000;;63554509;5143617;Sekretariat Badan Nasional Sertifikasi Profesi;K34;KEMENTERIAN;Sekretariat Badan Nasional Sertifikasi Profesi;RUPIAH MURNI;14108;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
593019547;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.005.054.0A.521211;2400000;13675181;66223013;5238720;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;PNBP;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591538120;K34;452589;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.003.052.0B.521219;1088000;13676517;65916564;5240084;Balai Pelatihan Vokasi dan Produktivitas Sorong;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sorong;RUPIAH MURNI;14131;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591834912;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.AEA.003.051.0I.521211;1350000;13835047;65985571;5299939;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
591833316;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.AEA.003.051.0C.521211;2700000;13835047;65985155;5299939;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.EFmrdNN6t0iUPZo-.dvgVXBh4iMcCY9nPz7pRLGfLV2ZyWcAvMzfSz0XojUc;;
